流水号,标题,英文标题,摘要,关键词,特征词,作者,作者单位,学科分类号,出处,ISSN,国内代码,人名主题,内部代码,语种,基金,国省市名,参文数,更新日期,著者文摘,期刊名,出版年,卷,期,页码
"2004047739
","L-精氨酸在过量水杨酸钠致豚鼠内耳损伤中的保护作用
","The Protective Roles of L-Arg on Cochiear Injury for Overdosage Sodium Salicylate in the Guinea Pig
","目的:观察L-精氨酸在过量水杨酸钠致豚鼠内耳损伤中的作用。方法:(1)将48只健康且耳廓反射正常的花色豚鼠随机分为四组:A组:对照组(给等量生理盐水)12只;B组:水杨酸钠[450mg/(kg·d)组;C组:水杨酸钠450mg/(kg·d)]+L-精氨酸[200mg/(kg·d)]组;D组:水杨酸钠[450mg/(kg·d)]+L-精氨酸[200mg/(kg·d)]组+亚硝基左旋精氨酸甲酯[L-NAME 3mg/(kg·d)]。(2)测试ABR听反应阈和Ⅰ波潜伏期。(3)以磷酸二酯酶测定法检测耳蜗组织CaM活性。(4)用比色测量血浆中的NO含量。结果:(1)各给药组给药后的第2、4和第6天ABR阈值均有明显提高,对照组ABR阈值没有明显改变。B组给药后阈值抬高最明显,于给药后的第6天达最高。同期各给药组组间比较发现C组用药后第4、6、8、10天ABR阈值明显低于B组和D组(P<0.05)。(2)A组在各时间段所测ABRⅠ波潜伏期无显著波动。B组、D组在给药后的第4、6、8、10天ABRⅠ波潜伏期与同期对照组比较有显著延长(P<0.05),这种变化在水杨酸钠给药组尤为明显(P<0.01)。(3)L-Arg治疗组豚鼠耳蜗组织CaM活性明显低于水杨酸钠组(P<0.01)及水杨酸钠+L-Arg+L-NAME组(P<0.01)。而血浆NO含量水杨酸钠组明显低于对照组(P<0.01)和水杨酸钠+L-Arg组(P<0.05)。结论:L-Arg可能在一定程度上具有拮抗大剂量水杨酸钠引起的听力损失及保护耳蜗内毛细胞的作用。
","L-精氨酸;水杨酸钠;听力损失;豚鼠
","动物;豚鼠
","尹时华;吴立连;龚树生
","咸宁学院附属医院耳鼻咽喉科 437100
","R-332;R595.4;R764.430.53;R977.4
","咸宁学院学报·医学版;2003.08.15;17(4):233-236
","1008-0635
","42-1719/R
","
","X55
","
","
","湖北
","10
","20040430
","AA
","咸宁学院学报·医学版
","2003.08.15
","17
","4
","233-236
"
"2004044545
","银杏达莫注射液治疗突发性聋的临床研究
","Preliminary clinical study of application of EGB761 (xingdin) in treatment of sudden deafness
","目的:对银杏达莫注射液治疗突发性聋的疗效进行临床观察。方法:将77例(101耳)突发性聋患者按就诊顺序分成银杏达莫组即实验组39例(52耳)和对照组38例(49耳)。实验组用含银杏叶提取物和双嘧达莫(Dipyridamole)的银杏达莫注射液治疗;对照组用低分子右旋糖酐治疗;另外两组同时加用地塞米松、丹参、ATP、肌苷、吸氧和B族维生素等,如有明确感冒受凉史则加用抗病毒药及干扰素。两组在治疗前和治疗后4d开始每3d用纯音电测听测试患者听力。结果:经治疗后,实验组39例(52耳)中痊愈17例(25耳),显效15例(17耳),有效5例(7耳),无效2例(3耳),治愈率为48.10%,有效率为92.30%;对照组38例(49耳)中痊愈7例(9耳),显效9例(11耳),有效15例(19耳),无效7例(10耳),治愈率为18.43%,有效率为61.30%。两组统计学处理差异有显著性(P<0.05)。结论:银杏达莫治疗突发性聋的临床疗效肯定,按该组剂量未发现有明显副作用;对于银杏达莫注射液治疗突发性聋的详细机理有待进一步探讨。
","纯音听力检查;突发性聋;银杏达莫注射液
","人类
","骆文龙;李元模;苏俊波;曾卫东
","重庆医科大学附属第二医院耳鼻咽喉头颈外科 400010
","R282.71;R764.437.058;R972.3;R972.4
","重庆医学;2003.08.15;32(8):1031-1032
","1671-8348
","50-1097/R
","
","CA6
","
","
","重庆
","10
","20040430
","AA
","重庆医学
","2003.08.15
","32
","8
","1031-1032
"
"2004037540
","河南省儿童脑性瘫痪流行病学调查分析
","Survey of children cerebral palsy in Henan province
","目的:调查河南省0-6岁儿童脑性瘫痪(CP)的患病率、临床类型、相关病因及合并症的状况。方法:2001年1-12月,采用随机整群抽样方法,对河南省郑州市(金水区、二七区、邙山区)、洛阳市涧西区、济源市、原阳县、新野县、唐河县、太康县、虞城县10个市、区、县1995年1月1日至2000年12月31日出生的0-6岁儿童进行了调查。应用SPSS10.0软件,进行统计学分析。结果:共调查0-6岁儿童434920人,男231111人,女203809人,男:女=1.13:1;发现CP患儿582例,男374例,女208例,男:女=1.80:1;患病率1.07‰-2.38‰,平均患病率为1.58‰。CP的各种类型中,痉挛型最多见,为331例(56.9%),肌张力低下型123例(21.1%),混合型44例(7.6%),强直型39例(6.7%),共济失调型31例(5.3%),震颤型8例(1.4%),手足徐动型6例(1.0%)。CP的病因学调查中,以出生时窒息及缺氧缺血性脑病为多见,占38.3%(223例),双胎20.1%(117例),早产和(或)低体重16.8%(98例),母孕早期感染11.9%(69例),脑出血9.3%(54例)。以上均是引起CP的明显相关因素(与健康儿童组对比,均P<0.05),而新生儿期高胆红素血症、感染及胎粪吸入等,与CP的发生无明显相关性(P>0.05)。CT或MRI检查异常率70.0%(297/424例)。有合并症者占67.8%(394例),合并智力低下者49.0%(285例),语言障碍者35.4%(206例),癫痫者17.0%(99例),听力障碍者11.9%(69例),视力障碍者6.5%(38例),多数为智力低下合并语言障碍或癫痫发作。结论:调查河南省儿童C P的平均患病率为1.58‰。CP的各种类型以痉挛型为最多见;智力低下是CP的主要并发症。出生时窒息及缺氧缺血性脑病是引起CP的主要原因,其次为双胎、早产和(或)低体重、母孕早期感染。
","病因学;合并症;患病率;脑性瘫痪
","儿童;男(雄)性;女(雌)性;人类;婴儿;婴儿, 新生
","高丽;孟妍;赵淑瑜;周长江;袁朝芝;王业花;赵蒙;马少玲
","郑州河南省人民医院儿科 450003
","R742.301.1
","中国实用儿科杂志;2003.08.25;18(8):464-467
","1005-2224
","21-1333/R
","
","S43
","
","河南省科技攻关项目
","河南
","16
","20040430
","AA
","中国实用儿科杂志
","2003.08.25
","18
","8
","464-467
"
"2004030189
","油田注水作业噪声对听力系统损害的调查
","
","目的:调查油田注水作业噪声对人体听力系统的损害。方法:对中原油田采油二厂、三厂、四厂注水车间生产环境进行噪声强度的现场测定,从3个厂中随机选取573名接触噪声(接噪)工人进行问卷调查、体检。结果:注水作业工人耳鸣检出率49.2%,记忆力下降检出率46.4%、失眠检出率33.2%,听力损伤检出率21.1%;男性听力损伤的检出率显著高于女性(P>0.01);累计接噪越大的工人听力损伤的检出率越高(P>0.05)。结论:油田注水作业的生产性噪声对作业工人的听力系统有一定的损伤作用。
","生产性噪声;听力损伤;油田
","男(雄)性;女(雌)性;人类
","郭永千;李继芳;李卫民
","濮阳中原油田卫生防疫站职业病科 457001
","R764.432.011
","郑州大学学报·医学版;2003.09.15;38(5):776-777
","1671-6825
","41-1340/R
","
","H10
","
","
","河南
","3
","20040430
","AA
","郑州大学学报·医学版
","2003.09.15
","38
","5
","776-777
"
"2004011422
","生脉胶囊辅助治疗突发性耳聋的临床观察
","
","为了探讨生脉胶囊对突发性耳聋的临床疗效,将114例突发性耳聋患者作随机对照研究,治疗组在对照组基础上加服生脉胶囊每次3粒,Tid,14 d为一疗程,结果治疗组听力恢复优于对照组,提示该胶囊对突发性耳聋具有辅助治疗作用。
","辅助治疗;生脉胶囊;突发性耳聋
","人类
","王红力;李永明;华正茂;黄立真;张卓铭;徐水冬
","宁波市第二医院耳鼻咽喉科 315000
","R289.5;R764.437.058
","华西药学杂志;2003.08.20;18(4):314
","1006-0103
","51-1218/R
","
","HB4
","
","
","浙江
","2
","20040430
","AA
","华西药学杂志
","2003.08.20
","18
","4
","314
"
"2003643595
","脑脊液丧失对豚鼠听觉脑干诱发电位的影响
","Effects of cerebrospinal fluid loss on auditory brainstem response in guinea pig
","目的:观察一定量脑脊液(CSF)丧失对听觉脑干诱发电位(ABR)的影响。方法:健康成年豚鼠36只,体重350-400 g,随机分为4组。手术对照组(n=10):只暴露硬脑膜;实验Ⅰ组(n=10):侧脑室穿刺成功,收集流出的CSF约0.1 ml;实验Ⅱ组(n=10):侧脑室穿刺造模成功后,将穿刺流出的CSF0.1 ml即刻缓慢注入侧脑室。记录双耳听力阈值及70 dB时各波潜伏期和Ⅰ-Ⅲ波间期。另设正常对照组(n=6),不施加任何处理因素。结果:实验前各组豚鼠ABRⅠ、Ⅱ、Ⅲ、Ⅳ波潜伏期、Ⅰ-Ⅲ波间期及阈值相比差异无统计学意义(P>0.05)。术后1h时,侧脑室穿刺Ⅰ组动物ABRⅠ、Ⅱ、Ⅲ、Ⅳ波潜伏期、Ⅰ-Ⅲ波间期较术前明显延长,阈值升高,描记曲线时见波形不稳定,术后24 h时,恢复正常。其余各组动物ABR结果与术前比较无明显差异。结论:一定量脑脊液丧失会引起豚鼠短暂、可逆性听力下降。
","脑脊液;听觉脑干诱发电位;豚鼠
","动物;豚鼠
","巴云鹏;董明敏
","郑州大学第一附属医院耳鼻咽喉科 450052
","R-332;R322.81;R338.3;R349.21;R446.8
","郑州大学学报·医学版;2004.09.15;39(5):783-785
","1671-6825
","41-1340/R
","
","H10
","
","
","河南
","6
","20041130
","AA
","郑州大学学报·医学版
","2004.09.15
","39
","5
","783-785
"
"2003631331
","中药配方颗粒辨证治疗糖尿病耳聋32例临床研究
","Clinical Study on Treatment of 32 Cases of Diabetic Deafness by TCM Formula Granules Based on Syndrome Differentiation
","目的:观察中药配方颗粒辨证治疗糖尿病耳聋的临床疗效,并初步探讨其疗效机制。方法:选择糖尿病耳聋患者63例,随机分为中药配方颗粒组(治疗组)和西药常规治疗组(对照组),两组均在口服西药降糖药基础上,治疗组32例(49只耳)予以中药配方颗粒辨证治疗,对照组31例(48只耳)采用西药常规治疗。分别测定治疗前后患者血脂、空腹血糖、餐后2小时血糖及血浆内皮素(ET)、一氧化氮(NO)水平。并观察治疗前后听力改善情况等的变化。结果:治疗组有效和显效13例(20只耳),总有效率为40.63%。对照组有效和显效8例(11只耳),总有效率为25.81%,两组比较差异有显著性意义(P<0.05)。治疗组患者听力的改善优于对照组(P<0.01)。治疗组降血脂、血糖也优于对照组(P<0.05)。糖尿病耳聋患者血浆ET、NO水平升高(P<0.01),治疗后ET可下降,NO有升高趋势,ET/NO下降,而治疗组下降程度明显高于对照组(P<0.01)。结论:中药配方颗粒治疗糖尿病耳聋的疗效优于西药常规治疗。
","聋/中医药疗法;糖尿病/并发症
","人类
","郭宏;崔景朝;李爱华;陈洁珠;彭解人;陈秋坚
","广州市恒福路广东省第二中医院耳鼻咽喉科 510095
","R241;R289.1;R587.2;R764.430.25
","中医杂志;2004.08.17;45(8):602-604
","1001-1668
","11-2166/R
","
","X56
","
","
","广东
","10
","20041130
","AA
","中医杂志
","2004.08.17
","45
","8
","602-604
"
"2003622550
","一氧化氮合酶抑制剂在噪声性听力损伤中的保护作用
","The Protective Effects of Nitric Oxide Synthase Inhibitor on the Noise-induced Hearing Loss in Acoustic Trauma
","目的:本实验探讨一氧化氮合酶抑制剂N-硝基左旋精氨酸甲酯(NG-nitro-L-arginine methyl ester,L-NAME)在噪声损伤中的作用。方法:将豚鼠(体重350-400 g)随机分为无噪声对照组(n=20)、噪声+生理盐水组(n=20)、噪声+L-NAME组(n=20)。噪声刺激(4 kHz倍频程,115 dB SPL 5h)结束72 h后,测试脑干诱发电位(auditory brainstem responses,ABRs),制备耳蜗组织匀浆测NO的水平,用免疫组化观察诱导型一氧化氮合酶(inducible nitric oxide,iNOS)在耳蜗的活性。结果:无噪声组动物听阈无明显变化;噪声刺激后生理盐水组听阈上升的幅度明显高于L-NAME组(P<0.05);噪声+生理盐水组耳蜗NO含量明显高于对照组(P<0.05)与噪声+生理盐水组相比,噪声+L-NAME组耳蜗NO含量明显减少(P<0.05)。噪声刺激后,噪声+L-NAME组iNOS活性强度弱于生理盐水组。结论:iNOS催化合成的NO参与噪声对耳蜗组织的损伤;L-NAME可通过抑制iNOS活性对噪声性听力损伤(noise induced hearingloss,NIHL)发挥保护作用。
","N-硝基左旋精氨酸甲酯;耳蜗;一氧化氮;诱导型一氧化氮合酶;噪声性听力损伤
","动物;豚鼠
","刁明芳;笪翠弟;高文元;杜丽;张琰敏;文文;刘海瑛
","第二军医大学生理教研室 200433
","R-332;R126.9;R322.923;R345.44;R764.5;R977.3
","中国眼耳鼻喉科杂志;2004.07.25;4(4):219-221
","1671-2420
","31-1875/R
","
","Z274
","
","国家自然科学基金资助项目
","上海
","7
","20041130
","AA
","中国眼耳鼻喉科杂志
","2004.07.25
","4
","4
","219-221
"
"2003613427
","抗凝药物治疗对突发性聋疗效的影响
","The influence of anticoagulant therapy in the treatment of sudden deafness
","目的:对抗凝药物东菱克栓酶、凯时对突发性聋疗效的影响进行临床观察。方法:对118例突发性聋患者按就诊顺序半随机分为三组,分别采用基础治疗、基础治疗加东菱克栓酶、基础治疗加凯时进行治疗,基础治疗组作为对照。结果:东菱克栓酶组、凯时组和基础治疗组的总有效率分别为87.5%、85%和67.4%,三组的治愈率分别为43.8%、37.5%和21.7%:经Ridit检验,东菱克栓酶组或凯时组与基础治疗组比较疗效差异有显著性意义(p<0.05);东菱克栓酶组和凯时组疗效差异无显著(p>0.05),两组总的听力恢复情况大致相当。结论:对突发性聋患者采用抗凝药物治疗可提高患者疗效,应早期应用。
","东菱克栓酶;凯时;抗凝药物;突发性聋
","人类
","魏明辉;向登;谭穗平;聂国辉;卢永田
","深圳市第二人民医院耳鼻喉科 518035
","R344.7;R345;R764.437;R973.2;R977.3;R977.6
","海南医学;2004.09.10;15(9):46-47
","1003-6350
","46-1025/R
","
","H03
","
","
","广东
","5
","20041130
","AA
","海南医学
","2004.09.10
","15
","9
","46-47
"
"2003609080
","鼓室置管治疗腭裂患者听力障碍的临床观察
","Clinical Observation on Pressure Equalization Tube into Tympanic Cavity in Therapy of Dysaudia of Patients with Cleft Palate
","目的:探讨伴分泌性中耳炎腭裂患者,采用鼓室置管术对中耳功能及听力损失的影响。方法:对120例(219耳)患有分泌性中耳炎的腭裂患者,随机分为观察组:腭裂修复+鼓室置管术组;对照组:单纯腭裂修复组。术后6个月进行鼓室图,脑干听觉诱发电位检查。结果:中耳置管组术前术后V波反应阈值及轻中度听力损失有显著差异(t=11.32,P<0.01;χ2=38.28,P<0.001)。对照组术前术后V波反应阈值及轻中度听力损失均无显著差异(t=1.24,P>0.05;χ2=2.46,P>0.05)。术前两组V波反应阈值及轻中度听力损失差异无显著性(P>0.05),术后两组V波反应阈值及轻中度听力损失差异有显著性(t=12.86,P<0.01;χ2=10.12,P<0.001)。中耳置管组术前术后鼓室图有显著差异(χ2=40.75,P<0.001);对照组术前术后鼓室图差异无显著性(χ2=1.45,P>0.05)。术前两组鼓室图差异无显著性,术后两组鼓室图有显著差异(χ2=20.76,P<0.001)。结论:腭裂修复同时行鼓室置管有利于伴有分泌性中耳炎腭裂患者中耳功能改善,提高患者听力。
","鼓室置管术;听力损失;腭裂修复术
","人类
","付新国;刘霜印
","驻马店解放军第159医院口腔科 463008
","R322.922;R540.46;R764.43;R782.22
","临床军医杂志;2004.08.15;32(4):28-30
","1671-3826
","21-1365/R
","
","J28
","
","
","河南
","8
","20041130
","AA
","临床军医杂志
","2004.08.15
","32
","4
","28-30
"
"2003605341
","中医药治疗神经性耳聋、耳鸣临床观察
","A clinical study on the therapeutic effects of materia medica on sensorineural hearing loss
","目的:探索治疗神经性耳聋、耳鸣的有效方法。方法:随机设立治疗组及对照组,治疗组按中医辨证给予相应治疗,包括中药、针灸及静脉点滴川芎嗪。对照组单纯给予川芎嗪静脉点滴。观察两组疗效差异及听力损失程度、病程、年龄、辨证分型与疗效之间的关系。结果:治疗组疗效显著优于对照组,总有效率达67%;对听力损失较轻,病程较短及年龄较轻者疗效显著;对中医辨证分型各类患者疗效均在70%左右,经统计学处理,辨证分型与疗效间无相关性。结论:按中医辨证治疗久聋,疗效有显著的临床意义。
","辨证施治;神经性耳聋
","人类
","谯凤英;赵铭辉;沈金城;朱慧娴;林文森
","天津中医学院第一附属医院耳鼻咽喉科 300193
","R241;R764.431;R764.45
","中国中西医结合耳鼻咽喉科杂志;2004.08.18;12(4):188-190
","1007-4856
","34-1159/R
","
","ZE2
","
","
","天津
","5
","20041130
","AA
","中国中西医结合耳鼻咽喉科杂志
","2004.08.18
","12
","4
","188-190
"
